mvmt_id,node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,type,penalty,capacity,ctrl_type,op_note
92546,77621,,35390,1,3,57971,1,3,,,,   ,
92548,77621,,35396,1,3,57970,1,3,,,,   ,
92553,66073,,33862,1,1,11221,1,1,,,,   ,
92554,66073,,34072,1,1,11220,1,1,,,,   ,
92575,66076,,33818,1,1,11223,1,1,,,,   ,
92576,66076,,33822,1,1,11222,1,1,,,,   ,
92601,66079,,33982,1,2,11225,1,2,,,,   ,
92602,66079,,34073,1,1,11224,1,1,,,,   ,
92613,10000039,,33704,1,1,11227,1,1,,,,   ,
92614,10000040,,33900,1,1,11226,1,1,,,,   ,
92653,66084,,33685,1,1,11229,1,1,,,,   ,
92654,66084,,33768,1,1,11228,1,1,,,,   ,
92694,66087,,33686,1,2,11231,1,2,,,,   ,
92695,66087,,33959,1,2,11230,1,2,,,,   ,
92709,66089,,27538,1,2,11233,1,1,,,,   ,
92710,66089,,33823,1,1,11232,1,2,,,,   ,
92721,66091,,27539,1,1,11235,1,1,,,,   ,
92722,66091,,27570,1,1,11234,1,1,,,,   ,
92840,77443,,34888,1,4,58130,1,4,,,,   ,
92841,77443,,58208,1,1,58130,1,4,,,,   ,
92843,67495,,13812,1,2,58132,1,2,,,,   ,
92847,85078,,58201,1,4,58135,1,4,,,,   ,
92854,71824,,20770,1,2,58140,1,2,,,,   ,
92856,71820,,58140,1,2,58141,1,2,,,,   ,
93240,66275,,33564,1,2,11509,1,2,,,,   ,
93241,66275,,33573,1,2,11508,1,2,,,,   ,
93242,10000045,,33561,1,2,11511,1,2,,,,   ,
93243,10000046,,33565,1,2,11510,1,2,,,,   ,
93244,66279,,33485,1,2,11513,1,2,,,,   ,
93245,66279,,33566,1,2,11512,1,2,,,,   ,
94961,66923,,43952,1,2,12645,1,2,,,,   ,
94962,66923,,43980,1,2,12644,1,2,,,,   ,
94963,66925,,44102,1,2,12647,1,2,,,,   ,
94964,66925,,44122,1,2,12646,1,2,,,,   ,
94965,66928,,43953,1,3,12649,1,2,,,,   ,
94966,66928,,44103,1,3,12648,1,4,,,,   ,
94967,10000027,,10121,1,1,12651,1,1,,,,   ,
94968,10000028,,44178,1,2,12650,1,2,,,,   ,
94973,66933,,36141,1,2,12657,1,1,,,,   ,
94974,66933,,37797,1,2,12656,1,2,,,,   ,
95159,67025,,42500,1,2,12759,1,2,,,,   ,
95160,67025,,42823,1,2,12758,1,2,,,,   ,
96840,67494,,34806,1,2,13812,1,2,,,,   ,
97807,68148,,34807,1,3,14668,1,3,,,,   ,
97808,68150,,14671,1,3,14669,1,3,,,,   ,
97809,68152,,34878,1,3,14670,1,4,,,,   ,
97810,68154,,34879,1,3,14671,1,3,,,,   ,
97811,64420,,9322,1,2,14672,1,2,,,,   ,
97812,64420,,34830,1,3,14672,3,5,,,,   ,
97813,68155,,14672,1,5,14673,1,5,,,,   ,
97814,68157,,34822,1,2,14674,1,1,,,,   ,
97815,68158,,34336,1,5,14675,1,5,,,,   ,
97817,68160,,34847,1,5,14676,1,5,,,,   ,
97819,68162,,34366,1,5,14677,1,5,,,,   ,
97820,68164,,34557,1,5,14678,1,5,,,,   ,
97821,68166,,34551,1,4,14679,1,4,,,,   ,
97822,68168,,34552,1,2,14680,1,2,,,,   ,
97823,68169,,14680,1,2,14681,1,2,,,,   ,
97824,68170,,14681,1,2,14682,1,2,,,,   ,
97825,10000049,,34405,1,2,14684,1,2,,,,   ,
97826,10000050,,34497,1,2,14683,1,2,,,,   ,
97827,68175,,34587,1,2,14685,1,2,,,,   ,
97828,68177,,34556,1,4,14686,1,4,,,,   ,
97829,68178,,14689,1,1,14688,1,2,,,,   ,
97830,68178,,14695,1,2,14687,1,1,,,,   ,
97831,68179,,14687,1,1,14690,1,1,,,,   ,
97832,68179,,14691,1,1,14689,1,1,,,,   ,
97833,10000053,,14690,1,1,14692,1,2,,,,   ,
97834,10000054,,33983,1,2,14691,1,1,,,,   ,
97835,68182,,33898,1,2,14694,1,2,,,,   ,
97836,68182,,33984,1,2,14693,1,2,,,,   ,
97837,10000051,,14688,1,2,14696,1,2,,,,   ,
97838,10000052,,34406,1,2,14695,1,2,,,,   ,
97839,68184,,34494,1,1,14697,1,1,,,,   ,
98301,68459,,35441,1,2,15049,1,2,,,,   ,
98302,68459,,35501,1,2,15048,1,2,,,,   ,
98303,68462,,35617,1,2,15051,1,2,,,,   ,
98304,68462,,35633,1,2,15050,1,2,,,,   ,
98305,68465,,35492,1,2,15053,1,2,,,,   ,
98306,68465,,42008,1,2,15052,1,2,,,,   ,
98307,68468,,15056,1,2,15055,1,2,,,,   ,
98308,68468,,35502,1,2,15054,1,2,,,,   ,
98309,68469,,15054,1,2,15057,1,2,,,,   ,
98310,68469,,15054,1,2,15058,1,2,,,,   ,
98311,68469,,35493,1,1,15056,1,2,,,,   ,
98312,68469,,35493,1,2,15058,1,2,,,,   ,
98313,68469,,57885,1,1,15056,1,2,,,,   ,
98314,68469,,57885,1,2,15057,1,2,,,,   ,
99322,68981,,43043,1,4,15834,1,4,,,,   ,
99323,68983,,42983,1,1,15835,1,1,,,,   ,
99324,68982,,15834,1,4,15836,1,4,,,,   ,
99325,68986,,42737,1,4,15837,1,4,,,,   ,
99326,68987,,15837,1,4,15838,1,4,,,,   ,
99327,68989,,43044,1,1,15839,1,1,,,,   ,
99328,68991,,42702,1,1,15840,1,1,,,,   ,
99329,68993,,40210,1,2,15842,1,2,,,,   ,
99330,68993,,42782,1,2,15841,1,2,,,,   ,
99331,68996,,42783,1,2,15844,1,2,,,,   ,
99332,68996,,43005,1,2,15843,1,2,,,,   ,
99333,10000057,,15847,1,2,15846,1,2,,,,   ,
99334,10000058,,43033,1,2,15845,1,2,,,,   ,
99335,68999,,15845,1,2,15848,1,2,,,,   ,
99336,68999,,15849,1,2,15847,1,2,,,,   ,
99337,69001,,15848,1,2,15850,1,2,,,,   ,
99338,69001,,43091,1,2,15849,1,2,,,,   ,
99339,69003,,15853,1,2,15852,1,2,,,,   ,
99340,69003,,15855,1,2,15851,1,2,,,,   ,
99341,69004,,15851,1,2,15854,1,2,,,,   ,
99342,69004,,43106,1,2,15853,1,2,,,,   ,
99343,69005,,15852,1,2,15856,1,2,,,,   ,
99344,69005,,43034,1,2,15855,1,2,,,,   ,
99345,69007,,42873,1,2,15858,1,2,,,,   ,
99346,69007,,43031,1,2,15857,1,2,,,,   ,
99347,69010,,15861,1,2,15860,1,2,,,,   ,
99348,69010,,43032,1,2,15859,1,2,,,,   ,
99349,69011,,15859,1,2,15862,1,1,,,,   ,
99350,69011,,15863,1,1,15861,1,2,,,,   ,
99351,69012,,15862,1,1,15864,1,1,,,,   ,
99352,69012,,15865,1,1,15863,1,1,,,,   ,
99353,10000059,,15864,1,1,15866,1,1,,,,   ,
99354,10000060,,15867,1,1,15865,1,1,,,,   ,
99355,10000061,,15866,1,1,15868,1,2,,,,   ,
99356,10000062,,15869,1,2,15867,1,1,,,,   ,
99357,69015,,15868,1,2,15870,1,1,,,,   ,
99358,69015,,15871,1,1,15869,1,2,,,,   ,
99359,69016,,15870,1,1,15872,1,1,,,,   ,
99360,69016,,15875,1,1,15871,1,1,,,,   ,
99361,69018,,15876,1,2,15874,1,2,,,,   ,
99362,69018,,42814,1,2,15873,1,2,,,,   ,
99363,69017,,15872,1,1,15876,1,2,,,,   ,
99364,69017,,15873,1,2,15875,1,1,,,,   ,
99365,64489,,9387,1,1,15878,1,1,,,,   ,
99366,64489,,9390,1,1,15877,1,1,,,,   ,
99367,69020,,15881,1,1,15880,1,1,,,,   ,
99368,69020,,42815,1,1,15879,1,1,,,,   ,
99369,69021,,15879,1,1,15882,1,1,,,,   ,
99370,69021,,15885,1,1,15881,1,1,,,,   ,
99371,64485,,9384,1,1,15884,1,1,,,,   ,
99372,64485,,15886,1,1,15883,1,1,,,,   ,
99373,69022,,15882,1,1,15886,1,1,,,,   ,
99374,69022,,15884,1,1,15885,1,1,,,,   ,
99375,69023,,15890,1,1,15888,1,1,,,,   ,
99376,69023,,15895,1,1,15887,1,1,,,,   ,
99377,64486,,9385,1,1,15890,1,1,,,,   ,
99378,64486,,15887,1,1,15889,1,1,,,,   ,
99379,69025,,15893,1,1,15892,1,1,,,,   ,
99380,69025,,15898,1,1,15891,1,1,,,,   ,
99381,69026,,15891,1,1,15894,1,1,,,,   ,
99382,69026,,15896,1,1,15893,1,1,,,,   ,
99383,69024,,15888,1,1,15896,1,1,,,,   ,
99384,69024,,15894,1,1,15895,1,1,,,,   ,
99385,64490,,9388,1,1,15898,1,1,,,,   ,
99386,64490,,15892,1,1,15897,1,1,,,,   ,
99387,10000063,,15901,1,2,15900,1,2,,,,   ,
99388,10000064,,42365,1,1,15899,1,2,,,,   ,
99389,69028,,15899,1,2,15902,1,2,,,,   ,
99390,69028,,15903,1,2,15901,1,2,,,,   ,
99391,69030,,15902,1,2,15904,1,2,,,,   ,
99392,69030,,42361,1,2,15903,1,2,,,,   ,
99393,69032,,15907,1,2,15906,1,2,,,,   ,
99394,69032,,42362,1,2,15905,1,2,,,,   ,
99395,69033,,15905,1,2,15908,1,2,,,,   ,
99396,69033,,15909,1,2,15907,1,2,,,,   ,
99397,69034,,15908,1,2,15910,1,2,,,,   ,
99398,69034,,15911,1,2,15909,1,2,,,,   ,
99399,10000065,,15910,1,2,15912,1,2,,,,   ,
99400,10000066,,42286,1,2,15911,1,2,,,,   ,
99401,69037,,15917,1,2,15914,1,2,,,,   ,
99402,69037,,42455,1,2,15913,1,2,,,,   ,
99403,69040,,15918,1,2,15916,1,2,,,,   ,
99404,69040,,42363,1,2,15915,1,2,,,,   ,
99405,69038,,15913,1,2,15918,1,2,,,,   ,
99406,69038,,15915,1,2,15917,1,2,,,,   ,
99407,69041,,40167,1,2,15920,1,2,,,,   ,
99408,69041,,42347,1,2,15919,1,1,,,,   ,
99409,10000067,,15927,1,2,15922,1,2,,,,   ,
99410,10000068,,35206,1,1,15921,1,1,,,,   ,
99411,69046,,15925,1,1,15924,1,1,,,,   ,
99412,69046,,35397,1,2,15923,1,2,,,,   ,
99413,69047,,15923,1,2,15926,1,2,,,,   ,
99414,69047,,15928,1,1,15925,1,1,,,,   ,
99415,69044,,15921,1,1,15928,1,1,,,,   ,
99416,69044,,15926,1,2,15927,1,2,,,,   ,
99417,69049,,35398,1,1,15930,1,1,,,,   ,
99418,69049,,35664,1,2,15929,1,2,,,,   ,
99517,69104,,34396,1,2,16030,1,2,,,,   ,
99518,69104,,34490,1,2,16029,1,2,,,,   ,
99519,69107,,26666,1,3,16031,1,3,,,,   ,
99520,69108,,16031,1,3,16032,1,3,,,,   ,
99522,69110,,16036,1,3,16033,1,3,,,,   ,
99523,69109,,16032,1,3,16034,1,3,,,,   ,
99524,69113,,26726,1,3,16035,1,3,,,,   ,
99525,69114,,16035,1,3,16036,1,3,,,,   ,
99565,69156,,33668,1,4,16073,1,4,,,,   ,
99566,69158,,27522,1,4,16074,1,4,,,,   ,
99567,69160,,26472,1,4,16075,1,4,,,,   ,
99568,69162,,33828,1,4,16076,1,4,,,,   ,
99569,69164,,16084,1,1,16078,1,1,,,,   ,
99570,69164,,16084,1,1,16079,1,1,,,,   ,
99571,69164,,43349,1,1,16077,1,1,,,,   ,
99572,69164,,43349,1,1,16079,1,1,,,,   ,
99573,69164,,43377,1,1,16077,1,1,,,,   ,
99574,69164,,43377,1,1,16078,1,1,,,,   ,
99575,69168,,16082,1,1,16081,1,1,,,,   ,
99576,69168,,16085,1,1,16080,1,1,,,,   ,
99577,69169,,16080,1,1,16083,1,1,,,,   ,
99578,69169,,16086,1,1,16082,1,1,,,,   ,
99579,10000069,,16077,1,1,16085,1,1,,,,   ,
99580,10000070,,16081,1,1,16084,1,1,,,,   ,
99581,69170,,16083,1,1,16087,1,1,,,,   ,
99582,69170,,43676,1,1,16086,1,1,,,,   ,
99583,69172,,16090,1,1,16089,1,1,,,,   ,
99584,69172,,43823,1,1,16088,1,1,,,,   ,
99585,69173,,16088,1,1,16091,1,1,,,,   ,
99586,69173,,16092,1,1,16090,1,1,,,,   ,
99587,69175,,16091,1,1,16093,1,1,,,,   ,
99588,69175,,44127,1,1,16092,1,1,,,,   ,
99589,69177,,16098,1,1,16095,1,1,,,,   ,
99590,69177,,44128,1,1,16094,1,1,,,,   ,
99591,69179,,16100,1,1,16097,1,1,,,,   ,
99592,69179,,44242,1,1,16096,1,1,,,,   ,
99593,69178,,16094,1,1,16099,1,1,,,,   ,
99594,69178,,16101,1,1,16098,1,1,,,,   ,
99595,69180,,16096,1,1,16101,1,1,,,,   ,
99596,69180,,16099,1,1,16100,1,1,,,,   ,
99597,69182,,44070,4,4,16102,1,2,,,,   ,
99598,69182,,44070,1,4,16104,1,4,,,,   ,
99599,69182,,44123,1,1,16102,1,2,,,,   ,
99600,69182,,44123,1,4,16103,1,4,,,,   ,
99601,69183,,16102,2,2,16105,1,1,,,,   ,
99602,69183,,16102,1,1,16106,1,1,,,,   ,
99603,69183,,16117,1,1,16106,1,1,,,,   ,
99604,69183,,44243,1,1,16105,1,1,,,,   ,
99605,69186,,16110,1,1,16108,1,1,,,,   ,
99606,69186,,16110,1,1,16109,1,1,,,,   ,
99607,69186,,16113,1,1,16107,1,1,,,,   ,
99608,69186,,16113,1,1,16109,1,1,,,,   ,
99609,69186,,16129,1,1,16107,1,1,,,,   ,
99610,69186,,16129,1,1,16108,1,1,,,,   ,
99611,69187,,16107,1,1,16111,1,2,,,,   ,
99612,69187,,16107,1,1,16112,1,4,,,,   ,
99613,69187,,36468,2,2,16110,1,1,,,,   ,
99614,69187,,36468,1,2,16112,1,4,,,,   ,
99615,69187,,43981,1,1,16110,1,1,,,,   ,
99616,69187,,43981,1,4,16111,1,2,,,,   ,
99617,10000071,,16108,1,1,16114,1,1,,,,   ,
99618,10000072,,16115,1,1,16113,1,1,,,,   ,
99619,69191,,16114,1,1,16116,1,1,,,,   ,
99620,69191,,16118,1,1,16115,1,1,,,,   ,
99621,69185,,16105,1,1,16118,1,1,,,,   ,
99622,69185,,16116,1,1,16117,1,1,,,,   ,
99623,69192,,16121,1,1,16120,1,1,,,,   ,
99624,69192,,43674,1,1,16119,1,1,,,,   ,
99625,69193,,16119,1,1,16122,1,1,,,,   ,
99626,69193,,16123,1,1,16121,1,1,,,,   ,
99627,69195,,16122,1,1,16124,1,1,,,,   ,
99628,69195,,43783,1,1,16123,1,1,,,,   ,
99629,69197,,16127,1,1,16126,1,1,,,,   ,
99630,69197,,43784,1,1,16125,1,1,,,,   ,
99631,69198,,16125,1,1,16128,1,1,,,,   ,
99632,69198,,16135,1,1,16127,1,1,,,,   ,
99633,69189,,16109,1,1,16130,1,1,,,,   ,
99634,69189,,16131,1,1,16129,1,1,,,,   ,
99635,69200,,16130,1,1,16132,1,1,,,,   ,
99636,69200,,16133,1,1,16131,1,1,,,,   ,
99637,69201,,16132,1,1,16134,1,1,,,,   ,
99638,69201,,16136,1,1,16133,1,1,,,,   ,
99639,69199,,16128,1,1,16136,1,1,,,,   ,
99640,69199,,16134,1,1,16135,1,1,,,,   ,
99641,69202,,36493,1,2,16138,1,2,,,,   ,
99642,69202,,43861,1,2,16137,1,2,,,,   ,
99651,10000073,,16154,1,2,16148,1,3,,,,   ,
99652,10000074,,34945,1,2,16147,1,2,,,,   ,
99653,69211,,16152,1,2,16150,1,2,,,,   ,
99655,69211,,34753,1,2,16149,1,2,,,,   ,
99659,69212,,16149,1,2,16153,1,2,,,,   ,
99660,69212,,16156,1,2,16152,1,2,,,,   ,
99661,10000075,,16147,1,2,16155,1,2,,,,   ,
99662,10000076,,16157,1,2,16154,1,2,,,,   ,
99663,69215,,16153,1,2,16157,1,2,,,,   ,
99664,69215,,16155,1,2,16156,1,2,,,,   ,
99665,69216,,16160,1,2,16159,1,2,,,,   ,
99666,69216,,34696,1,2,16158,1,2,,,,   ,
99667,10000079,,16158,1,2,16161,1,1,,,,   ,
99668,10000080,,16162,1,1,16160,1,2,,,,   ,
99669,69219,,16161,1,1,16163,1,1,,,,   ,
99670,69219,,34583,1,1,16162,1,1,,,,   ,
99671,69221,,16167,1,1,16165,1,1,,,,   ,
99673,69221,,34584,1,1,16164,1,1,,,,   ,
99677,69222,,16164,1,1,16168,1,1,,,,   ,
99678,69222,,16169,1,1,16167,1,1,,,,   ,
99679,69224,,16168,1,1,16170,1,1,,,,   ,
99680,69224,,16171,1,1,16169,1,1,,,,   ,
99681,69225,,16170,1,1,16172,1,1,,,,   ,
99682,69225,,34218,1,1,16171,1,1,,,,   ,
99715,10000081,,16205,1,2,16200,1,2,,,,   ,
99716,10000082,,42134,1,2,16199,1,2,,,,   ,
99717,69234,,16203,1,2,16202,1,2,,,,   ,
99718,69234,,42135,1,2,16201,1,2,,,,   ,
99719,69235,,16201,1,2,16204,1,2,,,,   ,
99720,69235,,42432,1,2,16203,1,2,,,,   ,
99721,10000083,,16199,1,2,16206,1,2,,,,   ,
99722,10000084,,41974,1,2,16205,1,2,,,,   ,
99723,69238,,16208,1,5,16207,1,5,,,,   ,
99724,69240,,16209,1,5,16208,1,5,,,,   ,
99725,69241,,16210,1,5,16209,1,5,,,,   ,
99726,60400,,2967,1,5,16210,1,5,,,,   ,
99727,69242,,42559,1,5,16211,1,5,,,,   ,
99728,69243,,16211,1,5,16212,1,5,,,,   ,
99737,69257,,38970,1,2,16222,1,2,,,,   ,
99741,69260,,42984,1,1,16225,1,2,,,,   ,
99748,69264,,42655,1,2,16232,1,2,,,,   ,
99757,69272,,42430,1,1,16238,1,1,,,,   ,
99778,69285,,42294,2,2,16257,1,2,,,,Signal,
99779,69285,,42294,1,1,16258,1,2,,,,Signal,
99780,69285,,42294,1,2,16259,1,2,,,,Signal,
99781,69285,,42301,1,1,16256,1,2,,,,Signal,
99782,69285,,42301,1,1,16258,1,2,,,,Signal,
99783,69285,,42301,2,2,16259,1,2,,,,Signal,
99784,69285,,42466,2,2,16256,1,2,,,,Signal,
99785,69285,,42466,2,2,16257,1,2,,,,Signal,
99786,69285,,42466,1,1,16259,1,2,,,,Signal,
99787,69285,,42532,1,2,16256,1,2,,,,Signal,
99788,69285,,42532,1,1,16257,1,2,,,,Signal,
99789,69285,,42532,2,2,16258,1,2,,,,Signal,
99790,69290,,24168,1,2,16260,1,2,,,,   ,
99801,69265,,16232,1,2,16271,1,2,,,,   ,
99811,69301,,42055,1,1,16280,1,1,,,,   ,
99816,69305,,42073,1,1,16285,1,1,,,,   ,
99817,69307,,42504,2,4,16286,1,3,,,,   ,
99818,69309,,24170,1,2,16287,1,2,,,,   ,
99819,69311,,38982,1,2,16288,1,2,,,,   ,
99821,69313,,42340,1,2,16289,1,1,,,,   ,
99844,69325,,21938,1,2,16305,1,2,,,,   ,
99845,69325,,43160,1,2,16304,1,2,,,,   ,
99846,69328,,42227,1,1,16306,1,1,,,,   ,
101750,69244,,16212,1,5,17237,1,5,,,,   ,
104514,70572,,18719,1,1,18717,1,1,,,,   ,
104516,70572,,34028,1,1,18716,1,1,,,,   ,
104520,70573,,18716,1,1,18720,1,1,,,,   ,
104522,70573,,34237,1,1,18719,1,1,,,,   ,
104572,69908,,17237,1,5,18767,1,5,,,,   ,
104573,70605,,43077,1,5,18768,2,6,,,,   ,
104574,70607,,43045,1,1,18770,1,1,,,,   ,
104575,70607,,48510,1,1,18769,1,1,,,,   ,
104576,70610,,18777,1,1,18772,1,1,,,,   ,
104577,70610,,43046,1,1,18771,1,1,,,,   ,
104578,70612,,18775,1,1,18774,1,1,,,,   ,
104579,70612,,42723,1,1,18773,1,1,,,,   ,
104580,70613,,18773,1,1,18776,1,1,,,,   ,
104581,70613,,18778,1,1,18775,1,1,,,,   ,
104582,70611,,18771,1,1,18778,1,1,,,,   ,
104583,70611,,18776,1,1,18777,1,1,,,,   ,
104584,70615,,18781,1,2,18780,1,2,,,,   ,
104585,70615,,41541,1,2,18779,1,2,,,,   ,
104586,70616,,18779,1,2,18782,1,2,,,,   ,
104587,70616,,18783,1,2,18781,1,2,,,,   ,
104588,70618,,18782,1,2,18784,1,2,,,,   ,
104589,70618,,41776,1,2,18783,1,2,,,,   ,
104590,10000085,,18787,1,2,18786,1,2,,,,   ,
104591,10000086,,41777,1,2,18785,1,2,,,,   ,
104592,70621,,18785,1,2,18788,1,2,,,,   ,
104594,70621,,18790,1,2,18787,1,2,,,,   ,
104598,70622,,18788,1,2,18791,1,2,,,,   ,
104599,70622,,18792,1,2,18790,1,2,,,,   ,
104600,70624,,18791,1,2,18793,1,2,,,,   ,
104601,70624,,18794,1,2,18792,1,2,,,,   ,
104602,70625,,18793,1,2,18795,1,2,,,,   ,
104603,70625,,18796,1,2,18794,1,2,,,,   ,
104604,70626,,18795,1,2,18797,1,2,,,,   ,
104605,70626,,41972,1,2,18796,1,2,,,,   ,
104606,70628,,18800,1,1,18799,1,1,,,,   ,
104607,70628,,41632,1,1,18798,1,1,,,,   ,
104608,70629,,18798,1,1,18801,1,1,,,,   ,
104609,70629,,18802,1,1,18800,1,1,,,,   ,
104610,70631,,18801,1,1,18803,1,1,,,,   ,
104611,70631,,18807,1,1,18802,1,1,,,,   ,
104612,70633,,18808,1,1,18805,1,1,,,,   ,
104613,70633,,18808,1,1,18806,1,1,,,,   ,
104614,70633,,35573,1,1,18804,1,1,,,,   ,
104615,70633,,35573,1,1,18806,1,1,,,,   ,
104616,70633,,36019,1,1,18804,1,1,,,,   ,
104617,70633,,36019,1,1,18805,1,1,,,,   ,
104618,70632,,18803,1,1,18808,1,1,,,,   ,
104619,70632,,18803,1,1,18809,1,1,,,,   ,
104620,70632,,18804,1,1,18807,1,1,,,,   ,
104621,70632,,18804,1,1,18809,1,1,,,,   ,
104622,70632,,18810,1,1,18807,1,1,,,,   ,
104623,70632,,18810,1,1,18808,1,1,,,,   ,
104624,70636,,18809,1,1,18811,1,1,,,,   ,
104625,70636,,41628,1,1,18810,1,1,,,,   ,
104688,70650,,18862,1,3,18860,1,3,,,,   ,
104689,70652,,36157,1,3,18861,1,3,,,,   ,
104690,70654,,42250,1,3,18862,1,3,,,,   ,
104691,70653,,18861,1,3,18863,2,4,,,,   ,
104692,70656,,42207,1,3,18864,1,3,,,,   ,
104693,70658,,42417,1,3,18865,1,3,,,,   ,
104694,70660,,42279,1,3,18866,1,3,,,,   ,
104695,70662,,35950,1,3,18868,1,3,,,,   ,
104696,70662,,35982,1,3,18867,1,3,,,,   ,
104697,70665,,35983,1,1,18870,1,1,,,,   ,
104698,70665,,36020,1,2,18869,1,2,,,,   ,
104701,70666,,40188,1,4,18874,1,4,,,,Signal,
104702,70666,,40188,1,1,18875,1,1,,,,Signal,
104703,70666,,44043,1,4,18873,1,4,,,,Signal,
104704,70666,,44043,4,4,18875,1,1,,,,Signal,
104705,70666,,44104,1,1,18873,1,4,,,,Signal,
104706,70666,,44104,1,1,18874,1,4,,,,Signal,
106499,71424,,42399,1,5,20200,1,5,,,,   ,
106500,71425,,20200,1,5,20201,1,5,,,,   ,
106501,71427,,42571,1,5,20202,1,5,,,,   ,
106502,71428,,20202,1,5,20203,1,5,,,,   ,
107193,71781,,20723,1,1,20720,1,1,,,,   ,
107194,71781,,34707,1,1,20719,1,1,,,,   ,
107195,10000091,,20724,1,1,20722,1,1,,,,   ,
107196,10000092,,34773,1,1,20721,1,1,,,,   ,
107197,71782,,20719,1,1,20724,1,1,,,,   ,
107198,71782,,20721,1,1,20723,1,1,,,,   ,
107199,71786,,20727,1,2,20726,1,2,,,,   ,
107200,71786,,34792,1,2,20725,1,2,,,,   ,
107201,71787,,20725,1,2,20728,1,2,,,,   ,
107202,71787,,20725,1,1,20729,1,2,,,,   ,
107203,71787,,20730,1,2,20727,1,2,,,,   ,
107204,71787,,20730,2,2,20729,1,2,,,,   ,
107205,71787,,34708,2,2,20727,1,2,,,,   ,
107206,71787,,34708,1,1,20728,1,2,,,,   ,
107207,71789,,20728,1,2,20731,1,2,,,,   ,
107208,71789,,34670,1,2,20730,1,2,,,,   ,
107209,71791,,20734,1,2,20733,1,2,,,,   ,
107210,71791,,34671,1,2,20732,1,2,,,,   ,
107211,71792,,20732,1,2,20735,1,2,,,,   ,
107212,71792,,20736,1,2,20734,1,2,,,,   ,
107213,71793,,20735,1,2,20737,1,2,,,,   ,
107214,71793,,34745,1,2,20736,1,2,,,,   ,
107215,71795,,20742,1,3,20739,1,3,,,,   ,
107216,71795,,34748,1,2,20738,1,2,,,,   ,
107217,71798,,20743,1,2,20741,1,3,,,,   ,
107218,71798,,34684,1,3,20740,1,3,,,,   ,
107219,71796,,20738,1,2,20743,1,2,,,,   ,
107220,71796,,20740,1,3,20742,1,3,,,,   ,
107221,71800,,20746,1,2,20745,1,2,,,,   ,
107222,71800,,34526,1,2,20744,1,2,,,,   ,
107223,71801,,20744,1,2,20747,1,2,,,,   ,
107224,71801,,20748,1,2,20746,1,2,,,,   ,
107225,71803,,20747,1,2,20749,1,2,,,,   ,
107226,71803,,20750,1,2,20748,1,2,,,,   ,
107227,71804,,20749,1,2,20751,1,2,,,,   ,
107228,71804,,34672,1,2,20750,1,2,,,,   ,
107229,71805,,20754,1,1,20753,1,1,,,,   ,
107230,71805,,34412,1,1,20752,1,1,,,,   ,
107231,71806,,20752,1,1,20755,1,1,,,,   ,
107232,71806,,34524,1,1,20754,1,1,,,,   ,
107233,10000093,,20762,1,1,20757,1,1,,,,   ,
107234,10000094,,34379,1,1,20756,1,1,,,,   ,
107239,10000095,,20756,1,1,20763,1,1,,,,   ,
107240,10000096,,34389,1,1,20762,1,1,,,,   ,
107241,71817,,34390,1,2,20764,1,2,,,,   ,
107242,71817,,58141,1,2,20764,1,2,,,,   ,
107243,71817,,58141,1,1,20765,1,2,,,,   ,
107244,71818,,20764,1,2,20766,1,2,,,,   ,
107247,71822,,34508,1,2,20769,1,2,,,,   ,
107248,71822,,34508,1,2,20770,1,2,,,,   ,
107249,71822,,34512,1,2,20770,1,2,,,,   ,
107250,65134,,10166,1,1,20772,1,1,,,,   ,
107251,65134,,10166,1,1,20773,1,1,,,,   ,
107252,65134,,20780,1,1,20771,1,2,,,,   ,
107253,65134,,20780,1,1,20773,1,1,,,,   ,
107254,65134,,43468,1,2,20771,1,2,,,,   ,
107255,65134,,43468,1,1,20772,1,1,,,,   ,
107256,64458,,9359,1,1,20775,1,1,,,,   ,
107257,64458,,20776,1,1,20774,1,1,,,,   ,
107258,71826,,20775,1,1,20777,1,1,,,,   ,
107259,71826,,20786,1,1,20776,1,1,,,,   ,
107262,10000097,,20772,1,1,20781,1,1,,,,   ,
107263,10000098,,20782,1,1,20780,1,1,,,,   ,
107264,10000101,,20781,1,1,20783,1,1,,,,   ,
107265,10000102,,20784,1,1,20782,1,1,,,,   ,
107266,10000103,,20783,1,1,20785,1,1,,,,   ,
107267,10000104,,20787,1,1,20784,1,1,,,,   ,
107268,10000099,,20777,1,1,20787,1,1,,,,   ,
107269,10000100,,20785,1,1,20786,1,1,,,,   ,
107270,71831,,43519,1,1,20789,1,1,,,,   ,
107271,71831,,43926,1,1,20788,1,1,,,,   ,
107313,71843,,20832,1,2,20831,1,2,,,,   ,
107314,71845,,20833,1,2,20832,1,2,,,,   ,
107315,71846,,20835,1,2,20833,1,2,,,,   ,
107316,71847,,35949,1,2,20834,1,2,,,,   ,
107317,71849,,20836,1,2,20835,1,2,,,,   ,
107318,71848,,20834,1,2,20836,1,2,,,,   ,
107319,71850,,20839,1,2,20837,1,2,,,,   ,
107320,71852,,36198,1,1,20838,1,2,,,,   ,
107321,71853,,20838,1,2,20839,1,2,,,,   ,
107322,10000105,,20844,1,1,20841,1,1,,,,   ,
107323,10000106,,27462,1,1,20840,1,1,,,,   ,
